Time(ms),Channel 1,Channel 2,Channel 3,...
0.0,5.13580322265625,3.2952880859375,2.728424072265625,1.790771484375,1.195831298828125,1.195068359375,5.13916015625,1.19293212890625,1.792144775390625,3.44573974609375
0.5,5.13641357421875,3.30474853515625,2.7301025390625,1.792755126953125,1.197509765625,1.196136474609375,5.1318359375,1.195526123046875,1.793212890625,3.44696044921875
1.0,5.13580322265625,3.308868408203125,2.729034423828125,1.792144775390625,1.195220947265625,1.194000244140625,5.134124755859375,1.196746826171875,1.7938232421875,3.44635009765625
1.5,5.130615234375,3.3001708984375,2.728729248046875,1.79412841796875,1.194305419921875,1.195068359375,5.1373291015625,1.195831298828125,1.790771484375,3.44390869140625
2.0,5.13458251953125,3.29833984375,2.7294921875,1.792449951171875,1.195068359375,1.195526123046875,5.137786865234375,1.194915771484375,1.792144775390625,3.44512939453125
2.5,5.13702392578125,3.30047607421875,2.72918701171875,1.7919921875,1.195068359375,1.19293212890625,5.13458251953125,1.19476318359375,1.7919921875,3.44818115234375
3.0,5.13397216796875,3.3062744140625,2.7264404296875,1.79229736328125,1.193389892578125,1.192626953125,5.133514404296875,1.19415283203125,1.78985595703125,3.446502685546875
3.5,5.1312255859375,3.295135498046875,2.728271484375,1.795501708984375,1.195068359375,1.198577880859375,5.14007568359375,1.194915771484375,1.79107666015625,3.44482421875
4.0,5.12939453125,3.296966552734375,2.73162841796875,1.790618896484375,1.194610595703125,1.194305419921875,5.13580322265625,1.194000244140625,1.793365478515625,3.445281982421875
4.5,5.13763427734375,3.30657958984375,2.726898193359375,1.792449951171875,1.194610595703125,1.1944580078125,5.131072998046875,1.194610595703125,1.792144775390625,3.447418212890625
5.0,5.12786865234375,3.297271728515625,2.7276611328125,1.793365478515625,1.19415283203125,1.1956787109375,5.1361083984375,1.193389892578125,1.7919921875,3.444671630859375
5.5,5.139312744140625,3.29833984375,2.72918701171875,1.79412841796875,1.199493408203125,1.19598388671875,5.1409912109375,1.1968994140625,1.790618896484375,3.44573974609375
6.0,5.1348876953125,3.303680419921875,2.7288818359375,1.79290771484375,1.193695068359375,1.193084716796875,5.12969970703125,1.197509765625,1.793212890625,3.4442138671875
6.5,5.133209228515625,3.30413818359375,2.727508544921875,1.795196533203125,1.194610595703125,1.19384765625,5.13458251953125,1.19659423828125,1.7889404296875,3.447265625
7.0,5.133819580078125,3.29376220703125,2.730560302734375,1.791839599609375,1.197509765625,1.196441650390625,5.13641357421875,1.195831298828125,1.791229248046875,3.4466552734375
7.5,5.131988525390625,3.3013916015625,2.729949951171875,1.79107666015625,1.197052001953125,1.19384765625,5.1361083984375,1.195068359375,1.79412841796875,3.446197509765625
8.0,5.137481689453125,3.308258056640625,2.729644775390625,1.793212890625,1.19415283203125,1.19476318359375,5.13580322265625,1.19354248046875,1.79107666015625,3.4454345703125
8.5,5.128936767578125,3.296661376953125,2.7276611328125,1.79351806640625,1.194915771484375,1.1956787109375,5.131378173828125,1.195526123046875,1.790313720703125,3.444061279296875
9.0,5.135955810546875,3.29925537109375,2.730712890625,1.793365478515625,1.195831298828125,1.19293212890625,5.134429931640625,1.1944580078125,1.792755126953125,3.44482421875
9.5,5.13427734375,3.307342529296875,2.728729248046875,1.793212890625,1.19354248046875,1.192626953125,5.13031005859375,1.195220947265625,1.78955078125,3.447113037109375
10.0,5.133209228515625,3.296661376953125,2.72796630859375,1.796112060546875,1.195068359375,1.1956787109375,5.13671875,1.19537353515625,1.789093017578125,3.443450927734375
10.5,5.13427734375,3.298187255859375,2.731170654296875,1.79351806640625,1.195526123046875,1.193695068359375,5.137939453125,1.195068359375,1.78985595703125,3.44696044921875
11.0,5.134735107421875,3.307952880859375,2.728118896484375,1.79534912109375,1.1944580078125,1.195831298828125,5.125732421875,1.193389892578125,1.790618896484375,3.44635009765625
11.5,5.131988525390625,3.2958984375,2.730560302734375,1.792755126953125,1.19415283203125,1.1968994140625,5.1361083984375,1.194610595703125,1.790313720703125,3.4454345703125
12.0,5.13702392578125,3.3026123046875,2.729949951171875,1.791839599609375,1.194000244140625,1.1932373046875,5.130615234375,1.1956787109375,1.7913818359375,3.44512939453125
12.5,5.131683349609375,3.308258056640625,2.72918701171875,1.791839599609375,1.1968994140625,1.1944580078125,5.134735107421875,1.194305419921875,1.78985595703125,3.44635009765625
13.0,5.133819580078125,3.296966552734375,2.729339599609375,1.791229248046875,1.1956787109375,1.1962890625,5.140838623046875,1.1956787109375,1.79168701171875,3.44635009765625
13.5,5.139923095703125,3.30169677734375,2.730560302734375,1.79107666015625,1.1962890625,1.19476318359375,5.131988525390625,1.19476318359375,1.793060302734375,3.4454345703125
14.0,5.136871337890625,3.3074951171875,2.72705078125,1.7919921875,1.196441650390625,1.192626953125,5.1318359375,1.1956787109375,1.79229736328125,3.445892333984375
14.5,5.13458251953125,3.296661376953125,2.72857666015625,1.79412841796875,1.19354248046875,1.195220947265625,5.135650634765625,1.195068359375,1.790618896484375,3.44635009765625
15.0,5.13671875,3.29681396484375,2.730255126953125,1.791534423828125,1.196136474609375,1.19384765625,5.135955810546875,1.1944580078125,1.79046630859375,3.444366455078125
15.5,5.13946533203125,3.30718994140625,2.728271484375,1.79351806640625,1.1920166015625,1.192474365234375,5.13153076171875,1.196746826171875,1.7919921875,3.44573974609375
16.0,5.13153076171875,3.299560546875,2.72735595703125,1.793975830078125,1.194305419921875,1.195068359375,5.133209228515625,1.19293212890625,1.791229248046875,3.445281982421875
16.5,5.1409912109375,3.2977294921875,2.7301025390625,1.79351806640625,1.197052001953125,1.19384765625,5.134124755859375,1.194610595703125,1.7926025390625,3.4478759765625
17.0,5.1348876953125,3.3087158203125,2.72613525390625,1.793365478515625,1.193389892578125,1.19384765625,5.130462646484375,1.194915771484375,1.78985595703125,3.44512939453125
17.5,5.134429931640625,3.296356201171875,2.727203369140625,1.794891357421875,1.196136474609375,1.194000244140625,5.13671875,1.194000244140625,1.791839599609375,3.446197509765625
18.0,5.140380859375,3.301544189453125,2.730865478515625,1.7926025390625,1.19720458984375,1.19171142578125,5.13458251953125,1.195831298828125,1.790924072265625,3.44451904296875
18.5,5.133209228515625,3.303985595703125,2.726898193359375,1.79718017578125,1.1962890625,1.19415283203125,5.1336669921875,1.19537353515625,1.7913818359375,3.444976806640625
19.0,5.13397216796875,3.2958984375,2.728729248046875,1.793060302734375,1.19384765625,1.1956787109375,5.1385498046875,1.193389892578125,1.790008544921875,3.44573974609375
19.5,5.1373291015625,3.300323486328125,2.729644775390625,1.790618896484375,1.195526123046875,1.194000244140625,5.133514404296875,1.1932373046875,1.791534423828125,3.44573974609375
20.0,5.13275146484375,3.306732177734375,2.72857666015625,1.79443359375,1.193389892578125,1.194915771484375,5.1324462890625,1.194000244140625,1.790924072265625,3.444366455078125
20.5,5.131378173828125,3.295135498046875,2.726593017578125,1.796112060546875,1.196441650390625,1.197052001953125,5.138702392578125,1.1944580078125,1.791229248046875,3.446197509765625
21.0,5.136871337890625,3.2977294921875,2.7294921875,1.788787841796875,1.1962890625,1.1932373046875,5.138092041015625,1.1968994140625,1.792144775390625,3.444671630859375
21.5,5.13702392578125,3.307037353515625,2.727813720703125,1.793060302734375,1.195068359375,1.1932373046875,5.13397216796875,1.19598388671875,1.793212890625,3.447265625
22.0,5.134735107421875,3.299560546875,2.7276611328125,1.794281005859375,1.19476318359375,1.19537353515625,5.13671875,1.195526123046875,1.79107666015625,3.445892333984375
22.5,5.135040283203125,3.297119140625,2.729339599609375,1.7919921875,1.194915771484375,1.192626953125,5.135498046875,1.194915771484375,1.79168701171875,3.446044921875
23.0,5.141143798828125,3.30963134765625,2.725982666015625,1.79412841796875,1.1962890625,1.193695068359375,5.131072998046875,1.195220947265625,1.792755126953125,3.4454345703125
23.5,5.1275634765625,3.2989501953125,2.73040771484375,1.79656982421875,1.193389892578125,1.1956787109375,5.1373291015625,1.1944580078125,1.791534423828125,3.444671630859375
24.0,5.1361083984375,3.296661376953125,2.728729248046875,1.7901611328125,1.195526123046875,1.196136474609375,5.136871337890625,1.194610595703125,1.78955078125,3.444061279296875
24.5,5.14068603515625,3.30352783203125,2.72979736328125,1.7913818359375,1.19415283203125,1.194915771484375,5.131072998046875,1.195220947265625,1.791229248046875,3.44757080078125
25.0,5.134124755859375,3.30780029296875,2.726898193359375,1.79412841796875,1.195220947265625,1.1944580078125,5.13763427734375,1.1944580078125,1.78985595703125,3.44696044921875
25.5,5.129547119140625,3.298492431640625,2.727203369140625,1.79534912109375,1.19476318359375,1.196746826171875,5.141143798828125,1.195526123046875,1.789703369140625,3.447723388671875
26.0,5.13214111328125,3.300933837890625,2.7288818359375,1.7919921875,1.19720458984375,1.194000244140625,5.1318359375,1.195220947265625,1.790771484375,3.44512939453125
26.5,5.13458251953125,3.307647705078125,2.729339599609375,1.7950439453125,1.194610595703125,1.1944580078125,5.13427734375,1.197052001953125,1.78924560546875,3.44482421875
27.0,5.130615234375,3.2965087890625,2.730255126953125,1.795806884765625,1.19415283203125,1.19842529296875,5.13885498046875,1.19354248046875,1.792755126953125,3.44696044921875
27.5,5.1348876953125,3.299102783203125,2.73040771484375,1.790313720703125,1.19415283203125,1.1944580078125,5.13641357421875,1.19415283203125,1.7913818359375,3.44573974609375
28.0,5.1361083984375,3.308868408203125,2.726593017578125,1.792144775390625,1.1932373046875,1.194000244140625,5.13519287109375,1.1932373046875,1.79229736328125,3.446807861328125
